Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad;Acepta_Campaña
219061;Cartagena;40721600;1839210;2;4050;23/05/2017;800000;33.93;800000;20370;62;0;360;28;1
219175;Cartagena;41681000;1697628;1;4010;4/07/2017;800000;33.93;800000;22342;62;0;360;40;1
219224;Cartagena;8066656;774587;2;4050;23/05/2017;800000;33.93;800000;20370;62;0;360;49;0
219269;Cartagena;17158000;1106773;2;4010;7/04/2017;800000;33.93;800000;13799;62;0;180;65;1
219312;Cartagena;41681000;1697628;1;4010;4/07/2017;800000;33.93;800000;22342;62;0;360;64;1
219377;Cartagena;6722461;1753176;0;4010;17/04/2017;800000;33.93;800000;20370;62;0;300;27;1
219382;Cartagena;4153924;1839210;2;4050;23/05/2017;800000;33.93;800000;20370;62;0;360;49;1
219435;Cartagena;41681000;1697628;1;4010;4/07/2017;800000;33.93;800000;22342;62;0;360;40;1
219500;Cartagena;4571386;1753176;0;4010;17/04/2017;800000;33.93;800000;20370;62;0;300;27;0
219505;Cartagena;8066656;1839210;2;4050;23/05/2017;800000;33.93;800000;20370;62;0;360;49;0
219581;Cartagena;17158000;1106773;2;4010;7/04/2017;800000;33.93;800000;13799;62;0;180;65;1
217660;Bogotá;14905000;1206490;0;4024;23/05/2017;998337;33.93;935853;35364;62;15;720;36;1
217878;Bogotá;54905000;1206490;0;7030;23/05/2017;998337;33.93;935853;35364;62;15;720;36;1
218096;Bogotá;54905000;1206490;0;7030;23/05/2017;998337;33.93;935853;35364;62;15;720;36;0
218236;Cali;20177000;1096428;0;4010;2/07/2017;2500000;33.93;1431287;14108;63;0;720;20;1
218488;Cali;20177000;1096428;0;4010;2/07/2017;2500000;33.93;1431287;14108;63;0;720;20;1
218740;Cali;20177000;1096428;0;4010;2/07/2017;2500000;33.93;1431287;14108;63;0;720;20;1
217618;Bogotá;10666000;988936;0;7021;10/05/2017;3000000;0.30;1719969;38149;63;0;720;25;1
217836;Bogotá;38666000;988936;2;7021;10/05/2017;3000000;0.30;1719969;38149;63;0;720;25;1
218054;Bogotá;38666000;988936;2;7021;10/05/2017;3000000;0.30;1719969;38149;63;0;720;25;0
217078;Barranquilla;63620000;2033057;0;7032;2/05/2017;2200000;0.30;980623;27390;64;4;720;53;1
217275;Barranquilla;63620000;2033057;0;7032;2/05/2017;2200000;0.30;980623;27390;64;4;720;53;1
217472;Barranquilla;63620000;2033057;0;7032;2/05/2017;2200000;0.30;980623;27390;64;4;720;53;1
219033;Cartagena;60420000;1461687;2;4030;22/06/2017;823280;33.93;823280;10820;64;0;180;27;1
219203;Cartagena;60420000;1461687;2;4030;22/06/2017;823280;33.93;823280;10820;64;0;180;51;1
219345;Cartagena;60420000;774589;2;4030;22/06/2017;823280;33.93;823280;10820;64;0;180;67;0
219468;Cartagena;60420000;1461687;2;4030;22/06/2017;823280;33.93;823280;10820;64;0;180;51;1
218354;Cali;59890000;1572676;1;4044;15/05/2017;846560;28.73;519592;8104;64;0;360;39;0
218606;Cali;59890000;1572676;1;4044;15/05/2017;846560;28.73;519592;8104;64;0;360;39;0
218858;Cali;59890000;1572676;1;4044;15/05/2017;846560;28.73;519592;8104;64;0;360;39;0
217111;Barranquilla;82255000;793140;0;4011;5/04/2017;838800;33.93;527554;9533;64;0;300;31;1
217308;Barranquilla;82255000;793140;0;4011;5/04/2017;838800;33.93;527554;9533;64;0;300;31;1
217505;Barranquilla;82255000;793140;0;4011;5/04/2017;838800;33.93;527554;9533;64;0;300;31;1
217644;Bogotá;15834000;1095526;0;4025;19/06/2017;700000;33.93;621007;27792;65;25;450;51;1
217862;Bogotá;47834000;1095526;1;7030;19/06/2017;700000;33.93;621007;27792;65;25;450;51;1
218080;Bogotá;47834000;1095526;1;7030;19/06/2017;700000;33.93;621007;27792;65;25;450;51;0
218414;Cali;79770000;2232257;1;4044;5/04/2017;846560;28.73;519592;7735;65;0;360;38;0
218666;Cali;79770000;2232257;1;4044;5/04/2017;846560;28.73;519592;7735;65;0;360;38;0
218918;Cali;79770000;2232257;1;4044;5/04/2017;846560;28.73;519592;7735;65;0;360;38;0
218216;Cali;18392000;1117923;2;7016;6/04/2017;2300000;33.93;2260302;29709;65;0;1080;24;0
218468;Cali;11701000;1117923;2;7016;6/04/2017;2300000;33.93;2260302;29709;65;0;1080;24;0
218720;Cali;11701000;1117923;2;7016;6/04/2017;2300000;33.93;2260302;29709;65;0;1080;24;0
218239;Cali;22125000;1009210;2;4010;19/04/2017;838800;33.93;838800;11713;65;0;300;28;0
218491;Cali;22125000;1009210;2;4010;19/04/2017;838800;33.93;838800;11713;65;0;300;28;0
218743;Cali;22125000;1009210;2;4010;19/04/2017;838800;33.93;838800;11713;65;0;300;28;0
217679;Bogotá;62561000;1984534;0;4031;18/04/2017;1500000;33.93;1441544;33157;66;0;600;48;0
217897;Bogotá;62561000;747054;1;4011;18/04/2017;1500000;33.93;1441544;33157;66;0;600;48;1
218115;Bogotá;62561000;1984534;1;4011;18/04/2017;1500000;33.93;1441544;33157;66;0;600;48;1
218967;Cartagena;14252000;2240481;0;4031;2/07/2017;2500000;33.93;1252329;30859;66;0;780;28;1
219123;Cartagena;14252000;2240481;0;4031;2/07/2017;2500000;33.93;1252329;30859;66;0;780;40;1
219262;Cartagena;14252000;2240481;0;4031;2/07/2017;2500000;33.93;1252329;30859;66;0;780;59;1
219571;Cartagena;14252000;2240481;0;4031;2/07/2017;2500000;33.93;1252329;30859;66;0;780;59;1
219082;Cartagena;6737146;1516224;0;4031;23/06/2017;846560;33.93;591361;21857;66;20;360;35;1
219343;Cartagena;8654179;774589;2;4050;24/05/2017;846560;33.93;846560;22251;66;0;360;46;0
219406;Cartagena;8670532;1516224;0;4031;23/06/2017;846560;33.93;591361;21857;66;20;360;35;1
219466;Cartagena;1546232;1478690;2;4050;24/05/2017;846560;33.93;846560;22251;66;0;360;46;0
219529;Cartagena;6306309;1516224;0;4031;23/06/2017;846560;33.93;591361;21857;66;20;360;35;0
217007;Barranquilla;33100000;694569;2;7025;9/04/2017;1300000;33.93;1218620;23026;66;0;720;34;1
217204;Barranquilla;33100000;694569;2;7025;9/04/2017;1300000;33.93;1218620;23026;66;0;720;34;0
217401;Barranquilla;33100000;694569;2;7025;9/04/2017;1300000;33.93;1218620;23026;66;0;720;34;0
218247;Cali;22949000;1568770;1;7016;3/06/2017;2300000;33.93;2229325;25639;66;0;720;45;0
218499;Cali;22949000;1568770;1;7016;3/06/2017;2300000;33.93;2229325;25639;66;0;720;45;0
218751;Cali;22949000;1568770;1;7016;3/06/2017;2300000;33.93;2229325;25639;66;0;720;45;0
218323;Cali;48796000;2062655;0;4050;6/04/2017;858200;33.93;858200;13393;67;0;450;61;1
218575;Cali;48796000;2062655;0;4050;6/04/2017;858200;33.93;858200;13393;67;0;450;61;1
218827;Cali;48796000;2062655;0;4050;6/04/2017;858200;33.93;858200;13393;67;0;450;61;1
219022;Cartagena;60570550;774587;0;7064;9/05/2017;1460000;33.93;1385700;15769;67;12;720;46;0
219191;Cartagena;69652700;774587;0;7064;9/05/2017;1460000;33.93;1385700;15769;67;12;720;46;0
219330;Cartagena;7023538;1455296;0;7064;9/05/2017;1460000;33.93;1385700;15769;67;12;720;46;1
219453;Cartagena;69652700;1455296;0;7064;9/05/2017;1460000;33.93;1385700;15769;67;12;720;46;0
218342;Cali;54638000;2002771;0;7064;16/05/2017;800000;33.93;651627;23553;67;12;540;53;1
218594;Cali;54638000;2002771;0;7064;16/05/2017;800000;33.93;651627;23553;67;12;540;53;1
218846;Cali;54638000;2002771;0;7064;16/05/2017;800000;33.93;651627;23553;67;12;540;53;1
218294;Cali;38146000;1648076;0;7032;28/05/2017;3500000;0.30;2224848;21932;68;0;1080;69;1
218546;Cali;38146000;1648076;0;7032;28/05/2017;3500000;0.30;2224848;21932;68;0;1080;69;1
218798;Cali;38146000;1648076;0;7032;28/05/2017;3500000;0.30;2224848;21932;68;0;1080;69;1
218987;Cartagena;27626000;1190400;0;4010;14/06/2017;2000000;33.93;397005;18262;68;25;540;53;1
219148;Cartagena;27626000;1190400;0;4010;14/06/2017;2000000;33.93;397005;18262;68;25;540;53;0
219283;Cartagena;27626000;1190400;0;4010;14/06/2017;2000000;33.93;397005;18262;68;25;540;53;1
217749;Bogotá;94439000;1471751;1;7025;23/05/2017;2000000;33.93;1674735;19261;68;0;720;31;0
217967;Bogotá;94439000;1471751;1;7025;23/05/2017;2000000;33.93;1674735;19261;68;0;720;31;0
218185;Bogotá;94439000;1471751;1;7025;23/05/2017;2000000;33.93;1674735;19261;68;0;720;31;1
217121;Barranquilla;88129000;1031505;2;7025;18/04/2017;1885560;33.93;1767211;30486;69;0;720;27;1
217318;Barranquilla;88129000;1031505;2;7025;18/04/2017;1885560;33.93;1767211;30486;69;0;720;27;1
217515;Barranquilla;88129000;1031505;2;7025;18/04/2017;1885560;33.93;1767211;30486;69;0;720;27;1
219078;Cartagena;1584844;1429464;0;7025;16/05/2017;1500000;33.93;1293858;17006;69;0;540;26;1
219237;Cartagena;8046956;774587;0;7025;16/05/2017;1500000;33.93;1293858;17006;69;0;540;26;0
219402;Cartagena;2304160;1429464;0;7025;16/05/2017;1500000;33.93;1293858;17006;69;0;540;26;1
219525;Cartagena;8046956;1429464;0;7025;16/05/2017;1500000;33.93;1293858;17006;69;0;540;26;0
218372;Cali;64583000;1442999;0;7030;21/05/2017;2093120;33.93;1893709;45114;69;0;720;34;1
218624;Cali;64583000;1442999;0;7030;21/05/2017;2093120;33.93;1893709;45114;69;0;720;34;1
218876;Cali;64583000;1442999;0;7030;21/05/2017;2093120;33.93;1893709;45114;69;0;720;34;1
217135;Barranquilla;92561000;686453;2;7025;18/06/2017;3000000;33.93;2861554;61118;69;0;900;53;1
217332;Barranquilla;92561000;686453;2;7025;18/06/2017;3000000;33.93;2861554;61118;69;0;900;53;1
217529;Barranquilla;92561000;686453;2;7025;18/06/2017;3000000;33.93;2861554;61118;69;0;900;53;1
217598;Bogotá;28954000;861085;0;7032;27/04/2017;4000000;0.30;1419680;30322;70;0;720;69;1
217816;Bogotá;28954000;2070822;0;7032;27/04/2017;4000000;0.30;1419680;30322;70;0;720;69;0
218034;Bogotá;28954000;2070822;0;7032;27/04/2017;4000000;0.30;1419680;30322;70;0;720;69;0
217589;Bogotá;25391000;861085;0;7001;19/06/2017;1500000;33.93;1453739;25078;70;0;720;67;1
217807;Bogotá;25391000;1669201;1;4011;19/06/2017;1500000;33.93;1453739;25078;70;0;720;67;0
218025;Bogotá;25391000;1669201;1;4011;19/06/2017;1500000;33.93;1453739;25078;70;0;720;67;0
217614;Bogotá;37192000;861085;0;7032;7/06/2017;1500000;0.30;485557;23001;70;71;540;32;1
217832;Bogotá;37192000;2159666;1;7032;7/06/2017;1500000;0.30;485557;23001;70;71;540;32;0
218050;Bogotá;37192000;2159666;1;7032;7/06/2017;1500000;0.30;485557;23001;70;71;540;32;0
217004;Barranquilla;30871000;1333620;3;7032;11/06/2017;2000000;0.30;797229;25542;71;8;720;62;1
217201;Barranquilla;30871000;1333620;2;7032;11/06/2017;2000000;0.30;797229;25542;71;8;720;62;1
217398;Barranquilla;30871000;1333620;2;7032;11/06/2017;2000000;0.30;797229;25542;71;8;720;62;1
217691;Bogotá;8436000;1194605;0;7032;18/06/2017;2000000;0.30;800916;26976;71;8;720;60;1
217909;Bogotá;68436000;1194605;1;7032;18/06/2017;2000000;0.30;800916;26976;71;8;720;60;1
218127;Bogotá;68436000;1194605;1;7032;18/06/2017;2000000;0.30;800916;26976;71;8;720;60;0
218277;Cali;30516000;1976399;2;7051;4/06/2017;2000000;33.93;1459842;25184;71;0;720;37;0
218529;Cali;30516000;1976399;2;7051;4/06/2017;2000000;33.93;1459842;25184;71;0;720;37;0
218781;Cali;30516000;1976399;2;7051;4/06/2017;2000000;33.93;1459842;25184;71;0;720;37;0
218420;Cali;82669000;1383937;0;7016;13/05/2017;2000000;33.93;1954496;46562;71;0;900;39;1
218672;Cali;82669000;1383937;0;7016;13/05/2017;2000000;33.93;1954496;46562;71;0;900;39;1
218924;Cali;82669000;1383937;0;7016;13/05/2017;2000000;33.93;1954496;46562;71;0;900;39;1
218450;Cali;99609000;2164000;1;7030;2/07/2017;2000000;33.93;1742962;15750;71;0;720;52;1
218702;Cali;99609000;2164000;1;7030;2/07/2017;2000000;33.93;1742962;15750;71;0;720;52;1
218954;Cali;99609000;2164000;1;7030;2/07/2017;2000000;33.93;1742962;15750;71;0;720;52;1
218962;Cartagena;10723000;1315402;1;7025;27/04/2017;1500000;33.93;1394767;21770;71;0;900;28;1
219118;Cartagena;10723000;1315402;1;7025;27/04/2017;1500000;33.93;1394767;21770;71;0;900;40;1
219258;Cartagena;10723000;1315402;1;7025;27/04/2017;1500000;33.93;1394767;21770;71;0;900;59;1
219566;Cartagena;10723000;1315402;1;7025;27/04/2017;1500000;33.93;1394767;21770;71;0;900;59;1
217142;Barranquilla;93661000;988307;2;7032;15/05/2017;4064170;0.30;1575354;36015;71;28;720;28;0
217339;Barranquilla;93661000;988307;2;7032;15/05/2017;4064170;0.30;1575354;36015;71;28;720;28;0
217536;Barranquilla;93661000;988307;2;7032;15/05/2017;4064170;0.30;1575354;36015;71;28;720;28;0
219107;Cartagena;61519480;1507833;1;7025;28/04/2017;2000000;33.93;1553617;19144;72;0;360;39;1
219432;Cartagena;3398524;1507833;1;7025;28/04/2017;2000000;33.93;1553617;19144;72;0;360;39;0
219555;Cartagena;607578;1507833;1;7025;28/04/2017;2000000;33.93;1553617;19144;72;0;360;39;0
218349;Cali;58564000;1984677;0;7025;24/05/2017;2000000;33.93;1706385;33642;72;0;360;40;1
218601;Cali;58564000;1984677;0;7025;24/05/2017;2000000;33.93;1706385;33642;72;0;360;40;1
218853;Cali;58564000;1984677;0;7025;24/05/2017;2000000;33.93;1706385;33642;72;0;360;40;1
219364;Cartagena;3251260;1400785;2;7025;18/06/2017;2000000;33.93;1809467;22297;73;0;720;47;1
219487;Cartagena;5046531;1400785;2;7025;18/06/2017;2000000;33.93;1809467;22297;73;0;720;47;0
219181;Cartagena;72658320;1698326;2;7025;8/04/2017;2000000;33.93;1874848;29263;73;0;720;36;1
219318;Cartagena;2933632;1698326;2;7025;8/04/2017;2000000;33.93;1874848;29263;73;0;720;36;1
219441;Cartagena;72658320;1698326;2;7025;8/04/2017;2000000;33.93;1874848;29263;73;0;720;36;1
217139;Barranquilla;93356000;1525689;2;7064;2/04/2017;2000000;33.93;1908043;32916;73;0;900;22;0
217336;Barranquilla;93356000;1525689;2;7064;2/04/2017;2000000;33.93;1908043;32916;73;0;900;22;0
217533;Barranquilla;93356000;1525689;2;7064;2/04/2017;2000000;33.93;1908043;32916;73;0;900;22;0
216999;Barranquilla;29293000;1680912;1;7025;4/04/2017;1500000;33.93;1319226;27093;73;0;600;34;1
217196;Barranquilla;29293000;1680912;1;7025;4/04/2017;1500000;33.93;1319226;27093;73;0;600;34;0
217393;Barranquilla;29293000;1680912;1;7025;4/04/2017;1500000;33.93;1319226;27093;73;0;600;34;0
216974;Barranquilla;16261000;1080720;1;7025;24/05/2017;2067735;33.93;1938288;41399;74;0;720;52;1
217171;Barranquilla;16261000;1080720;1;7025;24/05/2017;2067735;33.93;1938288;41399;74;0;720;52;1
217368;Barranquilla;16261000;1080720;1;7025;24/05/2017;2067735;33.93;1938288;41399;74;0;720;52;1
217151;Barranquilla;99901000;2014246;2;7038;29/06/2017;1569840;33.93;957072;14938;74;0;540;35;1
217348;Barranquilla;99901000;2014246;2;7038;29/06/2017;1569840;33.93;957072;14938;74;0;540;35;0
217545;Barranquilla;99901000;2014246;2;7038;29/06/2017;1569840;33.93;957072;14938;74;0;540;35;0
217599;Bogotá;29000000;861085;0;7032;5/06/2017;2085560;0.30;1019820;31655;74;42;720;58;1
217817;Bogotá;29000000;2082647;0;7032;5/06/2017;2085560;0.30;1019820;31655;74;42;720;58;0
218035;Bogotá;29000000;2082647;0;7032;5/06/2017;2085560;0.30;1019820;31655;74;42;720;58;0
217083;Barranquilla;64831000;1677873;0;7032;11/05/2017;2085560;0.30;919556;25691;74;4;720;57;1
217280;Barranquilla;64831000;1677873;0;7032;11/05/2017;2085560;0.30;919556;25691;74;4;720;57;1
217477;Barranquilla;64831000;1677873;0;7032;11/05/2017;2085560;0.30;919556;25691;74;4;720;57;1
217025;Barranquilla;40155000;2054798;4;7032;2/05/2017;3128340;0.30;1982449;39085;74;0;1080;38;1
217222;Barranquilla;40155000;2054798;2;7032;2/05/2017;3128340;0.30;1982449;39085;74;0;1080;38;0
217419;Barranquilla;40155000;2054798;2;7032;2/05/2017;3128340;0.30;1982449;39085;74;0;1080;38;0
218268;Cali;28555000;2220484;2;4050;18/04/2017;1000000;33.93;94933;2261;75;0;360;31;0
218520;Cali;28555000;2220484;2;4050;18/04/2017;1000000;33.93;94933;2261;75;0;360;31;0
218772;Cali;28555000;2220484;2;4050;18/04/2017;1000000;33.93;94933;2261;75;0;360;31;0
219031;Cartagena;67010420;774587;0;7064;8/05/2017;1500000;33.93;1203448;21749;76;0;720;40;0
219201;Cartagena;75870650;774587;0;7064;8/05/2017;1500000;33.93;1203448;21749;76;0;720;40;0
219342;Cartagena;5882978;1533661;0;7064;8/05/2017;1500000;33.93;1203448;21749;76;0;720;40;1
219465;Cartagena;75870650;1533661;0;7064;8/05/2017;1500000;33.93;1203448;21749;76;0;720;40;0
217594;Bogotá;7745000;1178993;0;4050;28/03/2017;1557600;33.93;1557600;14075;76;0;720;61;1
217812;Bogotá;27745000;1178993;0;4011;28/03/2017;1557600;33.93;1557600;14075;76;0;720;61;1
218030;Bogotá;27745000;1178993;2;4011;28/03/2017;1557600;33.93;1557600;14075;76;0;720;61;0
219049;Cartagena;76331450;1238680;0;7025;15/05/2017;1500000;33.93;1307080;27919;76;0;720;26;0
219217;Cartagena;7862277;1238680;0;7025;15/05/2017;1500000;33.93;1307080;27919;76;0;720;26;1
219365;Cartagena;1953010;1238680;0;7025;15/05/2017;1500000;33.93;1307080;27919;76;0;720;26;1
219488;Cartagena;7862277;1238680;0;7025;15/05/2017;1500000;33.93;1307080;27919;76;0;720;26;1
219065;Cartagena;74832680;2253472;2;7025;31/05/2017;1500000;33.93;1330275;22949;76;0;450;31;1
219386;Cartagena;236802;2253472;2;7025;31/05/2017;1500000;33.93;1330275;22949;76;0;450;31;1
219509;Cartagena;6988875;2253472;2;7025;31/05/2017;1500000;33.93;1330275;22949;76;0;450;31;0
218358;Cali;61325000;2186274;2;7046;11/05/2017;1500000;33.93;1453655;22689;76;0;720;68;0
218610;Cali;61325000;2186274;2;7046;11/05/2017;1500000;33.93;1453655;22689;76;0;720;68;0
218862;Cali;61325000;2186274;2;7046;11/05/2017;1500000;33.93;1453655;22689;76;0;720;68;0
218331;Cali;50711000;1686924;0;4011;21/04/2017;1000000;33.93;536448;9253;77;0;360;53;1
218583;Cali;50711000;1686924;0;4011;21/04/2017;1000000;33.93;536448;9253;77;0;360;53;1
218835;Cali;50711000;1686924;0;4011;21/04/2017;1000000;33.93;536448;9253;77;0;360;53;1
218417;Cali;80543000;915319;1;4050;24/06/2017;1877600;33.93;1406813;26578;77;0;600;33;1
218669;Cali;80543000;915319;1;4050;24/06/2017;1877600;33.93;1406813;26578;77;0;600;33;1
218921;Cali;80543000;915319;1;4050;24/06/2017;1877600;33.93;1406813;26578;77;0;600;33;1
219057;Cartagena;7343207;2201167;0;4024;29/06/2017;3000000;33.93;1592793;28783;77;0;720;33;1
219378;Cartagena;1180764;2201167;0;4024;29/06/2017;3000000;33.93;1592793;28783;77;0;720;33;1
219501;Cartagena;6993922;2201167;0;4024;29/06/2017;3000000;33.93;1592793;28783;77;0;720;33;0
217673;Bogotá;10747000;1230998;0;7025;29/03/2017;2000000;33.93;1810719;43136;77;0;900;22;1
217891;Bogotá;60747000;1230998;0;7025;29/03/2017;2000000;33.93;1810719;43136;77;0;900;22;1
218109;Bogotá;60747000;1230998;0;7025;29/03/2017;2000000;33.93;1810719;43136;77;0;900;22;0
217109;Barranquilla;80563000;764581;0;4005;13/04/2017;1000000;33.18;944088;19387;77;0;450;40;1
217306;Barranquilla;80563000;764581;0;4005;13/04/2017;1000000;33.18;944088;19387;77;0;450;40;1
217503;Barranquilla;80563000;764581;0;4005;13/04/2017;1000000;33.18;944088;19387;77;0;450;40;1
219063;Cartagena;6572183;1477160;0;4010;5/04/2017;1000000;33.93;955187;17261;77;0;540;24;1
219384;Cartagena;6179086;1477160;0;4010;5/04/2017;1000000;33.93;955187;17261;77;0;540;24;1
219507;Cartagena;2855637;1477160;0;4010;5/04/2017;1000000;33.93;955187;17261;77;0;540;24;0
216988;Barranquilla;24377000;1263506;0;4005;6/05/2017;1000000;28.07;613770;9137;77;0;360;29;1
217185;Barranquilla;24377000;1263506;0;4005;6/05/2017;1000000;28.07;613770;9137;77;0;360;29;1
217382;Barranquilla;24377000;1263506;0;4005;6/05/2017;1000000;28.07;613770;9137;77;0;360;29;0
217592;Bogotá;27148000;861085;0;4054;8/04/2017;1000000;33.93;278012;2969;77;0;360;25;1
217810;Bogotá;27148000;1433961;2;4054;8/04/2017;1000000;33.93;278012;2969;77;0;360;25;0
218028;Bogotá;27148000;1433961;2;4054;8/04/2017;1000000;33.93;278012;2969;77;0;360;25;0
219089;Cartagena;51838760;2226244;2;4010;24/06/2017;1000000;33.93;927366;16758;77;0;360;31;1
219414;Cartagena;3932578;2226244;2;4010;24/06/2017;1000000;33.93;927366;16758;77;0;360;31;1
219537;Cartagena;6008060;2226244;2;4010;24/06/2017;1000000;33.93;927366;16758;77;0;360;31;0
218260;Cali;26062000;1340525;1;4050;21/05/2017;1000000;33.93;536448;13219;77;0;360;26;0
218512;Cali;26062000;1340525;1;4050;21/05/2017;1000000;33.93;536448;13219;77;0;360;26;0
218764;Cali;26062000;1340525;1;4050;21/05/2017;1000000;33.93;536448;13219;77;0;360;26;0
217120;Barranquilla;87862000;1822873;2;7032;25/04/2017;4000000;0.30;2232713;44019;77;0;900;41;0
217317;Barranquilla;87862000;1822873;2;7032;25/04/2017;4000000;0.30;2232713;44019;77;0;900;41;0
217514;Barranquilla;87862000;1822873;2;7032;25/04/2017;4000000;0.30;2232713;44019;77;0;900;41;0
218224;Cali;16568000;883741;1;4025;16/05/2017;1000000;33.93;862220;4680;77;0;540;56;0
218476;Cali;16568000;883741;1;4025;16/05/2017;1000000;33.93;862220;4680;77;0;540;56;0
218728;Cali;16568000;883741;1;4025;16/05/2017;1000000;33.93;862220;4680;77;0;540;56;0
218208;Cali;10603000;1777999;0;4010;11/05/2017;1000000;33.93;968950;17509;77;0;720;47;1
218460;Cali;10603000;1777999;0;4010;11/05/2017;1000000;33.93;968950;17509;77;0;720;47;1
218712;Cali;10603000;1777999;0;4010;11/05/2017;1000000;33.93;968950;17509;77;0;720;47;1
218280;Cali;30837000;1994592;2;7064;8/05/2017;2000000;33.93;2000000;16430;77;0;720;69;0
218532;Cali;30837000;1994592;2;7064;8/05/2017;2000000;33.93;2000000;16430;77;0;720;69;0
218784;Cali;30837000;1994592;2;7064;8/05/2017;2000000;33.93;2000000;16430;77;0;720;69;0
217609;Bogotá;35091000;861085;0;7001;29/03/2017;1000000;33.93;536448;9253;77;0;360;26;1
217827;Bogotá;35091000;2077896;1;4011;29/03/2017;1000000;33.93;536448;9253;77;0;360;26;0
218045;Bogotá;35091000;2077896;1;4024;29/03/2017;1000000;33.93;536448;9253;77;0;360;26;0
217549;Bogotá;42078698;521160;1;7001;31/05/2017;1000000;33.93;578464;6652;77;0;450;61;1
217767;Bogotá;7615000;1521160;0;4031;31/05/2017;1000000;33.93;578464;6652;77;0;450;61;0
217985;Bogotá;7615000;1521160;0;4024;31/05/2017;1000000;33.93;578464;6652;77;0;450;61;0
217721;Bogotá;82855000;1246789;0;4011;23/06/2017;1000000;33.93;452391;10776;78;0;360;67;1
217939;Bogotá;82855000;1246789;0;4011;23/06/2017;1000000;33.93;452391;10776;78;0;360;67;0
218157;Bogotá;82855000;1246789;1;4011;23/06/2017;1000000;33.93;452391;10776;78;0;360;67;0
217113;Barranquilla;82988000;1608451;0;4010;5/04/2017;1000000;33.93;910595;15707;78;0;300;29;1
